 Card Number	Card Type	Length [m]	Alive [%]	x Average [m]	x' Average [rad]	y Average [m]	y' Average [rad]	Phase Average [rad]	Momentum Average [GeV/c]	Kinetic Energy Average [GeV]	Rest Energy Average [GeV]	RF Phase [deg]	Power loss [watt]
    37	   9	    0.201399999999984E+01	    0.944745741083392E+02	   -0.443389423328839E-04	    0.746802639745306E-03	    0.190330622843220E-04	    0.810250753840490E-04	    0.181341894392422E+01	    0.638888732239564E-01	    0.182631191376160E-03	    0.111748622150713E+02	    0.000000000000000E+00	    0.000000000000000E+00
    38	   5	    0.201449999999984E+01	    0.944745741083392E+02	   -0.439658825063031E-04	    0.745438542998875E-03	    0.190734406697707E-04	    0.804882637822336E-04	    0.181380118818010E+01	    0.638888732239564E-01	    0.182631191376160E-03	    0.111748622150713E+02	    0.000000000000000E+00	    0.000000000000000E+00
    38	   5	    0.201499999999984E+01	    0.944745741083392E+02	   -0.435934916062170E-04	    0.744106299209850E-03	    0.191135567813166E-04	    0.799631220229546E-04	    0.181418274538347E+01	    0.638888732151541E-01	    0.182631191453890E-03	    0.111748622150713E+02	    0.000000000000000E+00	    0.000000000000000E+00
    37	   9	    0.201499999999984E+01	    0.944745741083392E+02	   -0.435934916062170E-04	    0.744106299209850E-03	    0.191135567813166E-04	    0.799631220229546E-04	    0.181418274538347E+01	    0.638888732151541E-01	    0.182631191453890E-03	    0.111748622150713E+02	    0.000000000000000E+00	    0.000000000000000E+00
    38	   5	    0.201549999999984E+01	    0.944745741083392E+02	   -0.432217743358442E-04	    0.742764651799698E-03	    0.191534035910192E-04	    0.794239166426161E-04	    0.181456366852766E+01	    0.638888732151541E-01	    0.182631191453890E-03	    0.111748622150713E+02	    0.000000000000000E+00	    0.000000000000000E+00
    38	   5	    0.201599999999984E+01	    0.944745741083392E+02	   -0.428507147566613E-04	    0.741454858025361E-03	    0.191929869930619E-04	    0.788965148618686E-04	    0.181494396228665E+01	    0.638888732067174E-01	    0.182631191534272E-03	    0.111748622150713E+02	    0.000000000000000E+00	    0.000000000000000E+00
    37	   9	    0.201599999999984E+01	    0.944745741083392E+02	   -0.428507147566613E-04	    0.741454858025361E-03	    0.191929869930619E-04	    0.788965148618686E-04	    0.181494396228665E+01	    0.638888732067174E-01	    0.182631191534272E-03	    0.111748622150713E+02	    0.000000000000000E+00	    0.000000000000000E+00
    38	   5	    0.201649999999984E+01	    0.944745741083392E+02	   -0.424803176133882E-04	    0.740135577796102E-03	    0.192322999075990E-04	    0.783549456384601E-04	    0.181532367936985E+01	    0.638888732067174E-01	    0.182631191534272E-03	    0.111748622150713E+02	    0.000000000000000E+00	    0.000000000000000E+00
    38	   5	    0.201699999999984E+01	    0.944745741083392E+02	   -0.421105669669141E-04	    0.738848152545462E-03	    0.192713482976943E-04	    0.778253178188481E-04	    0.181570282386437E+01	    0.638888731986495E-01	    0.182631191617282E-03	    0.111748622150713E+02	    0.000000000000000E+00	    0.000000000000000E+00
    37	   9	    0.201699999999984E+01	    0.944745741083392E+02	   -0.421105669669141E-04	    0.738848152545462E-03	    0.192713482976943E-04	    0.778253178188481E-04	    0.181570282386437E+01	    0.638888731986495E-01	    0.182631191617282E-03	    0.111748622150713E+02	    0.000000000000000E+00	    0.000000000000000E+00
    38	   5	    0.201749999999984E+01	    0.944745741083392E+02	   -0.417414676031179E-04	    0.737551158688373E-03	    0.193101250296397E-04	    0.772814148226708E-04	    0.181608144819862E+01	    0.638888731986495E-01	    0.182631191617282E-03	    0.111748622150713E+02	    0.000000000000000E+00	    0.000000000000000E+00
    38	   5	    0.201799999999984E+01	    0.944745741083392E+02	   -0.413730035824529E-04	    0.736286020852639E-03	    0.193486361352839E-04	    0.767495908433038E-04	    0.181645955587582E+01	    0.638888731908571E-01	    0.182631191702392E-03	    0.111748622150713E+02	    0.000000000000000E+00	    0.000000000000000E+00
    37	   9	    0.201799999999984E+01	    0.944745741083392E+02	   -0.413730035824529E-04	    0.736286020852639E-03	    0.193486361352839E-04	    0.767495908433038E-04	    0.181645955587582E+01	    0.638888731908571E-01	    0.182631191702392E-03	    0.111748622150713E+02	    0.000000000000000E+00	    0.000000000000000E+00
    38	   5	    0.201849999999984E+01	    0.944745741083392E+02	   -0.410051797311354E-04	    0.735011233900513E-03	    0.193868744272204E-04	    0.762033842779663E-04	    0.181683719904408E+01	    0.638888731908571E-01	    0.182631191702392E-03	    0.111748622150713E+02	    0.000000000000000E+00	    0.000000000000000E+00
    38	   5	    0.201899999999984E+01	    0.944745741083392E+02	   -0.406379801092832E-04	    0.733768303807865E-03	    0.194248460068923E-04	    0.756693959654685E-04	    0.181721438062459E+01	    0.638888731832820E-01	    0.182631191789305E-03	    0.111748622150713E+02	    0.000000000000000E+00	    0.000000000000000E+00
    37	   9	    0.201899999999984E+01	    0.944745741083392E+02	   -0.406379801092832E-04	    0.733768303807865E-03	    0.194248460068923E-04	    0.756693959654685E-04	    0.181721438062459E+01	    0.638888731832820E-01	    0.182631191789305E-03	    0.111748622150713E+02	    0.000000000000000E+00	    0.000000000000000E+00
    38	   5	    0.201949999999984E+01	    0.944745741083392E+02	   -0.402714095826808E-04	    0.732515645630474E-03	    0.194625436324490E-04	    0.751209161655539E-04	    0.181759115248694E+01	    0.638888731832820E-01	    0.182631191789305E-03	    0.111748622150713E+02	    0.000000000000000E+00	    0.000000000000000E+00
    38	   5	    0.201999999999984E+01	    0.944745741083392E+02	   -0.399054522090220E-04	    0.731294849325462E-03	    0.194999734767202E-04	    0.745847974349374E-04	    0.181796751697317E+01	    0.638888731758227E-01	    0.182631191877405E-03	    0.111748622150713E+02	    0.000000000000000E+00	    0.000000000000000E+00
    39	   9	    0.201999999999984E+01	    0.944745741083392E+02	   -0.399054522090220E-04	    0.731294849325462E-03	    0.194999734767202E-04	    0.745847974349374E-04	    0.181796751697317E+01	    0.638888731758227E-01	    0.182631191877405E-03	    0.111748622150713E+02	    0.000000000000000E+00	    0.000000000000000E+00
    40	   9	    0.201999999999984E+01	    0.944745741083392E+02	   -0.399054522090220E-04	    0.731294849325462E-03	    0.194999734767202E-04	    0.745847974349374E-04	    0.181796751697317E+01	    0.638888731758227E-01	    0.182631191877405E-03	    0.111748622150713E+02	    0.000000000000000E+00	    0.000000000000000E+00
    41	   3	    0.202049999999984E+01	    0.944745741083392E+02	   -0.395398047843594E-04	    0.731294849325462E-03	    0.195372658754377E-04	    0.745847974349374E-04	    0.181834369687632E+01	    0.638888731758227E-01	    0.182631191877405E-03	    0.111748622150713E+02	    0.000000000000000E+00	    0.000000000000000E+00
    41	   3	    0.202099999999984E+01	    0.944745741083392E+02	   -0.391741469023002E-04	    0.731315764118436E-03	    0.195745650672027E-04	    0.745983835297813E-04	    0.181871985192730E+01	    0.638888731682757E-01	    0.182631191965551E-03	    0.111748622150713E+02	    0.000000000000000E+00	    0.000000000000000E+00
    40	   9	    0.202099999999984E+01	    0.944745741083392E+02	   -0.391741469023002E-04	    0.731315764118436E-03	    0.195745650672027E-04	    0.745983835297813E-04	    0.181871985192730E+01	    0.638888731682757E-01	    0.182631191965551E-03	    0.111748622150713E+02	    0.000000000000000E+00	    0.000000000000000E+00
    41	   3	    0.202149999999984E+01	    0.944745741083392E+02	   -0.388084890202411E-04	    0.731315764118436E-03	    0.196118642589676E-04	    0.745983835297813E-04	    0.181909600697829E+01	    0.638888731682757E-01	    0.182631191965551E-03	    0.111748622150713E+02	    0.000000000000000E+00	    0.000000000000000E+00
    41	   3	    0.202199999999984E+01	    0.944745741083392E+02	   -0.384428206284455E-04	    0.731336783590477E-03	    0.196491702907839E-04	    0.746120636329527E-04	    0.181947213708694E+01	    0.638888731604442E-01	    0.182631192052607E-03	    0.111748622150713E+02	    0.000000000000000E+00	    0.000000000000000E+00
    40	   9	    0.202199999999984E+01	    0.944745741083392E+02	   -0.384428206284455E-04	    0.731336783590477E-03	    0.196491702907839E-04	    0.746120636329527E-04	    0.181947213708694E+01	    0.638888731604442E-01	    0.182631192052607E-03	    0.111748622150713E+02	    0.000000000000000E+00	    0.000000000000000E+00
    41	   3	    0.202249999999984E+01	    0.944745741083392E+02	   -0.380771522366504E-04	    0.731336783590477E-03	    0.196864763226006E-04	    0.746120636329527E-04	    0.181984826719561E+01	    0.638888731604442E-01	    0.182631192052607E-03	    0.111748622150713E+02	    0.000000000000000E+00	    0.000000000000000E+00
    41	   3	    0.202299999999984E+01	    0.944745741083392E+02	   -0.377114732835607E-04	    0.731357906179125E-03	    0.197237892416962E-04	    0.746258381913177E-04	    0.182022437227538E+01	    0.638888731521607E-01	    0.182631192137623E-03	    0.111748622150713E+02	    0.000000000000000E+00	    0.000000000000000E+00
    40	   9	    0.202299999999984E+01	    0.944745741083392E+02	   -0.377114732835607E-04	    0.731357906179125E-03	    0.197237892416962E-04	    0.746258381913177E-04	    0.182022437227538E+01	    0.638888731521607E-01	    0.182631192137623E-03	    0.111748622150713E+02	    0.000000000000000E+00	    0.000000000000000E+00
    41	   3	    0.202349999999984E+01	    0.944745741083392E+02	   -0.373457943304714E-04	    0.731357906179125E-03	    0.197611021607920E-04	    0.746258381913177E-04	    0.182060047735515E+01	    0.638888731521607E-01	    0.182631192137623E-03	    0.111748622150713E+02	    0.000000000000000E+00	    0.000000000000000E+00
    41	   3	    0.202399999999984E+01	    0.944745741083392E+02	   -0.369801047647352E-04	    0.731379131472157E-03	    0.197984220145123E-04	    0.746397074412319E-04	    0.182097655732231E+01	    0.638888731432711E-01	    0.182631192219728E-03	    0.111748622150713E+02	    0.000000000000000E+00	    0.000000000000000E+00
    40	   9	    0.202399999999984E+01	    0.944745741083392E+02	   -0.369801047647352E-04	    0.731379131472157E-03	    0.197984220145123E-04	    0.746397074412319E-04	    0.182097655732231E+01	    0.638888731432711E-01	    0.182631192219728E-03	    0.111748622150713E+02	    0.000000000000000E+00	    0.000000000000000E+00
    41	   3	    0.202449999999984E+01	    0.944745741083392E+02	   -0.366144151989992E-04	    0.731379131472157E-03	    0.198357418682332E-04	    0.746397074412319E-04	    0.182135263728946E+01	    0.638888731432711E-01	    0.182631192219728E-03	    0.111748622150713E+02	    0.000000000000000E+00	    0.000000000000000E+00
    41	   3	    0.202499999999984E+01	    0.944745741083392E+02	   -0.362487149697620E-04	    0.731400458474019E-03	    0.198730687021022E-04	    0.746536677384634E-04	    0.182172869205949E+01	    0.638888731338016E-01	    0.182631192299061E-03	    0.111748622150713E+02	    0.000000000000000E+00	    0.000000000000000E+00
    40	   9	    0.202499999999984E+01	    0.944745741083392E+02	   -0.362487149697620E-04	    0.731400458474019E-03	    0.198730687021022E-04	    0.746536677384634E-04	    0.182172869205949E+01	    0.638888731338016E-01	    0.182631192299061E-03	    0.111748622150713E+02	    0.000000000000000E+00	    0.000000000000000E+00
    41	   3	    0.202549999999984E+01	    0.944745741083392E+02	   -0.358830147405252E-04	    0.731400458474019E-03	    0.199103955359714E-04	    0.746536677384634E-04	    0.182210474682952E+01	    0.638888731338016E-01	    0.182631192299061E-03	    0.111748622150713E+02	    0.000000000000000E+00	    0.000000000000000E+00
    41	   3	    0.202599999999984E+01	    0.944745741083392E+02	   -0.355173038308180E-04	    0.731421819414476E-03	    0.199477293487503E-04	    0.746676255576596E-04	    0.182248077626604E+01	    0.638888731258559E-01	    0.182631192387666E-03	    0.111748622150713E+02	    0.000000000000000E+00	    0.000000000000000E+00
    40	   9	    0.202599999999984E+01	    0.944745741083392E+02	   -0.355173038308180E-04	    0.731421819414476E-03	    0.199477293487503E-04	    0.746676255576596E-04	    0.182248077626604E+01	    0.638888731258559E-01	    0.182631192387666E-03	    0.111748622150713E+02	    0.000000000000000E+00	    0.000000000000000E+00
    41	   3	    0.202649999999984E+01	    0.944745741083392E+02	   -0.351515929211106E-04	    0.731421819414476E-03	    0.199850631615291E-04	    0.746676255576596E-04	    0.182285680570255E+01	    0.638888731258559E-01	    0.182631192387666E-03	    0.111748622150713E+02	    0.000000000000000E+00	    0.000000000000000E+00
    41	   3	    0.202699999999984E+01	    0.944745741083392E+02	   -0.347858712831451E-04	    0.731443275931548E-03	    0.200224039999547E-04	    0.746816768512108E-04	    0.182323280971881E+01	    0.638888731174342E-01	    0.182631192474090E-03	    0.111748622150713E+02	    0.000000000000000E+00	    0.000000000000000E+00
    40	   9	    0.202699999999984E+01	    0.944745741083392E+02	   -0.347858712831451E-04	    0.731443275931548E-03	    0.200224039999547E-04	    0.746816768512108E-04	    0.182323280971881E+01	    0.638888731174342E-01	    0.182631192474090E-03	    0.111748622150713E+02	    0.000000000000000E+00	    0.000000000000000E+00
    41	   3	    0.202749999999984E+01	    0.944745741083392E+02	   -0.344201496451792E-04	    0.731443275931548E-03	    0.200597448383802E-04	    0.746816768512108E-04	    0.182360881373507E+01	    0.638888731174342E-01	    0.182631192474090E-03	    0.111748622150713E+02	    0.000000000000000E+00	    0.000000000000000E+00
    41	   3	    0.202799999999984E+01	    0.944745741083392E+02	   -0.340544172298650E-04	    0.731464830628057E-03	    0.200970927500120E-04	    0.746958232633733E-04	    0.182398479224329E+01	    0.638888731085927E-01	    0.182631192558681E-03	    0.111748622150713E+02	    0.000000000000000E+00	    0.000000000000000E+00
    40	   9	    0.202799999999984E+01	    0.944745741083392E+02	   -0.340544172298650E-04	    0.731464830628057E-03	    0.200970927500120E-04	    0.746958232633733E-04	    0.182398479224329E+01	    0.638888731085927E-01	    0.182631192558681E-03	    0.111748622150713E+02	    0.000000000000000E+00	    0.000000000000000E+00
    41	   3	    0.202849999999984E+01	    0.944745741083392E+02	   -0.336886848145511E-04	    0.731464830628057E-03	    0.201344406616435E-04	    0.746958232633733E-04	    0.182436077075151E+01	    0.638888731085927E-01	    0.182631192558681E-03	    0.111748622150713E+02	    0.000000000000000E+00	    0.000000000000000E+00
    41	   3	    0.202899999999984E+01	    0.944745741083392E+02	   -0.333229415704219E-04	    0.731486488258427E-03	    0.201717956957683E-04	    0.747100682495727E-04	    0.182473672366786E+01	    0.638888730991535E-01	    0.182631192640406E-03	    0.111748622150713E+02	    0.000000000000000E+00	    0.000000000000000E+00
    40	   9	    0.202899999999984E+01	    0.944745741083392E+02	   -0.333229415704219E-04	    0.731486488258427E-03	    0.201717956957683E-04	    0.747100682495727E-04	    0.182473672366786E+01	    0.638888730991535E-01	    0.182631192640406E-03	    0.111748622150713E+02	    0.000000000000000E+00	    0.000000000000000E+00
    41	   3	    0.202949999999985E+01	    0.944745741083392E+02	   -0.329571983262926E-04	    0.731486488258427E-03	    0.202091507298933E-04	    0.747100682495727E-04	    0.182511267658423E+01	    0.638888730991535E-01	    0.182631192640406E-03	    0.111748622150713E+02	    0.000000000000000E+00	    0.000000000000000E+00
