 Card Number	Card Type	Length [m]	Aperture x [m]	Aperture y [m]	x RMS [m]	x' RMS [rad]	y RMS [m]	y' RMS [rad]	Phase RMS [rad]	Momentum RMS [GeV/c]	Kinetic Energy RMS [GeV]	Rest Energy RMS [GeV]	Momentum Standard Deviation [GeV/c]	Kinetic Energy Standard Deviation [GeV]	(X,BGX') 100%-Emittance [m.rad]	(X,BGX') 90%-Emittance [m.rad]	(X,BGX') RMS-Emittance [m.rad]	(Y,BGY') 100%-Emittance [m.rad]	(Y,BGY') 90%-Emittance [m.rad]	(Y,BGY') RMS-Emittance [m.rad]	(PHI,dE) 100%-Emittance [deg.MeV]	(PHI,dE) 90%-Emittance [deg.MeV]	(PHI,dE) RMS-Emittance [deg.MeV]	(PHI,dP) 100%-Emittance [deg.MeV/c]	(PHI,dP) 90%-Emittance [deg.MeV/c]	(PHI,dP) RMS-Emittance [deg.MeV/c]	(X,X') Alpha [1]	(X,X') Beta [m/rad]	(Y,Y') Alpha [1]	(Y,Y') Beta [m/rad]	(PHI,dE) Alpha [1]	(PHI,dE) Beta [deg/MeV]	(PHI,dP) Alpha [1]	(PHI,dP) Beta [deg.c/MeV]	Halo(X,BGX')	Halo(Y,BGY')	Halo(Z,Z')	(X,Y) Alpha [1]	(X,Y) Beta [1]	(X,Y') Alpha [1]	(X,Y') Beta [m/rad]	(X',Y) Alpha [1]	(X',Y) Beta [rad/m]	(X',Y') Alpha [1]	(X',Y') Beta [1]	(X, BGX') Wanted Emittance [m.rad]	(Y, BGY') Wanted Emittance [m.rad]	(PHI, dE) Wanted Emittance [deg.MeV]	(PHI, dP) Wanted Emittance [deg.MeV/c]	 x beam size in wanted emittance [m]	 x' beam size in wanted emittance [rad]	 y beam size in wanted emittance [m]	 y' beam size in wanted emittance [rad]	 Phase beam size in wanted emittance [rad]	 Energy beam size in wanted emittance [GeV]	(X,Y) RMS-Emitt [m2]	(X,Y') RMS-Emitt [m2.rad2]	(X',Y) RMS-Emitt [m2.rad2]	(X',Y') RMS-Emitt [rad2]	(X,PH) Alpha [1]	(X,PH) Beta [m/deg]	(X,PH)RMS-Emittance [m.deg]	(Y,PH) Alpha [1]	(Y,PH) Beta [m/deg]	(Y,PH)RMS-Emittance [m.deg]
    41	   3	    0.269600000000007E+01	    0.000000000000000E+00	    0.000000000000000E+00	    0.105288261512354E-01	    0.192450790233447E-01	    0.688663565193729E-02	    0.139560635475272E-01	    0.344729120525150E+02	    0.641871425552435E-04	    0.366979302458049E-06	    0.111748622150695E+02	    0.641871425552435E-04	    0.366979302458049E-06	    0.872677396749521E-06	    0.493856072251433E-06	    0.136588919389614E-06	    0.125145279452168E-05	    0.537689413715793E-06	    0.145476530511904E-06	    0.454362689851816E+01	    0.105301323877365E+01	    0.290155766231056E+00	    0.794853309098522E+03	    0.184265699479840E+03	    0.507461416826172E+02	   -0.842192557987403E+01	    0.464007493991225E+01	   -0.364227951388860E+01	    0.186381083645715E+01	    0.228922184435566E+01	    0.134452846759609E+08	    0.228943934471457E+01	    0.768773102346901E+05	    0.562485490725795E-03	    0.700239272401100E-01	    0.372144065253782E+00	   -0.142724739481755E+01	    0.266438975899062E+01	   -0.187638245785164E+01	    0.160407694985341E+01	   -0.121643829608585E+01	    0.440062235784452E+01	   -0.170558340946852E+01	    0.272640529118319E+01	    0.493856072251433E-06	    0.537689413715793E-06	    0.105301323877365E+01	    0.184265699479840E+03	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.416065929351627E-04	    0.691090163305878E-04	    0.841637924132608E-04	    0.135846665135413E-03	   -0.257587494282541E+00	    0.315393064015274E-03	    0.351485789546628E+00	    0.144073208639179E+00	    0.201832145870760E-03	    0.234976199643153E+00
    40	   9	    0.269600000000007E+01	    0.000000000000000E+00	    0.000000000000000E+00	    0.105288261512354E-01	    0.192450790233447E-01	    0.688663565193729E-02	    0.139560635475272E-01	    0.344729120525150E+02	    0.641871425552435E-04	    0.366979302458049E-06	    0.111748622150695E+02	    0.641871425552435E-04	    0.366979302458049E-06	    0.872677396749521E-06	    0.493856072251433E-06	    0.136588919389614E-06	    0.125145279452168E-05	    0.537689413715793E-06	    0.145476530511904E-06	    0.454362689851816E+01	    0.105301323877365E+01	    0.290155766231056E+00	    0.794853309098522E+03	    0.184265699479840E+03	    0.507461416826172E+02	   -0.842192557987403E+01	    0.464007493991225E+01	   -0.364227951388860E+01	    0.186381083645715E+01	    0.228922184435566E+01	    0.134452846759609E+08	    0.228943934471457E+01	    0.768773102346901E+05	    0.562485490725795E-03	    0.700239272401100E-01	    0.372144065253782E+00	   -0.142724739481755E+01	    0.266438975899062E+01	   -0.187638245785164E+01	    0.160407694985341E+01	   -0.121643829608585E+01	    0.440062235784452E+01	   -0.170558340946852E+01	    0.272640529118319E+01	    0.493856072251433E-06	    0.537689413715793E-06	    0.105301323877365E+01	    0.184265699479840E+03	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.416065929351627E-04	    0.691090163305878E-04	    0.841637924132608E-04	    0.135846665135413E-03	   -0.257587494282541E+00	    0.315393064015274E-03	    0.351485789546628E+00	    0.144073208639179E+00	    0.201832145870760E-03	    0.234976199643153E+00
    41	   3	    0.269650000000007E+01	    0.000000000000000E+00	    0.000000000000000E+00	    0.105383815946054E-01	    0.192450790233447E-01	    0.689336491043170E-02	    0.139560635475272E-01	    0.344742050174214E+02	    0.641871425552435E-04	    0.366979302458049E-06	    0.111748622150695E+02	    0.641871425552435E-04	    0.366979302458049E-06	    0.872678221374801E-06	    0.493856538914376E-06	    0.136588890064331E-06	    0.125145751471141E-05	    0.537691441755571E-06	    0.145476527080994E-06	    0.454372480999817E+01	    0.105303593035616E+01	    0.290156555069767E+00	    0.794870435178958E+03	    0.184269669708251E+03	    0.507462802283634E+02	   -0.842967845041956E+01	    0.464850196608940E+01	   -0.364610678878960E+01	    0.186745509612507E+01	    0.228931667771495E+01	    0.134462567152086E+08	    0.228953415284476E+01	    0.768828672665543E+05	    0.563711190975091E-03	    0.700239170224428E-01	    0.372159234661390E+00	   -0.142754718500479E+01	    0.266457986833224E+01	   -0.187626236302104E+01	    0.160545270235165E+01	   -0.121690376726189E+01	    0.439733042828719E+01	   -0.170558340946852E+01	    0.272640529118319E+01	    0.493856538914376E-06	    0.537691441755571E-06	    0.105303593035616E+01	    0.184269669708251E+03	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.416791734987583E-04	    0.691751843394962E-04	    0.842267991125346E-04	    0.135846665135413E-03	   -0.257701390687441E+00	    0.315676146253836E-03	    0.351808294517814E+00	    0.143831820700738E+00	    0.202014911168374E-03	    0.235222635366583E+00
    41	   3	    0.269700000000007E+01	    0.000000000000000E+00	    0.000000000000000E+00	    0.105479372451336E-01	    0.192452502081589E-01	    0.690009475961221E-02	    0.139562500526186E-01	    0.344754982206721E+02	    0.641982509901099E-04	    0.367042818945138E-06	    0.111748622150695E+02	    0.641982509901099E-04	    0.367042818945138E-06	    0.872714358518351E-06	    0.493873211268195E-06	    0.136589902476427E-06	    0.125148564254553E-05	    0.537683740606381E-06	    0.145476581795281E-06	    0.454460830432691E+01	    0.105321297452776E+01	    0.290198486186792E+00	    0.795025000745176E+03	    0.184264080172711E+03	    0.507536112053421E+02	   -0.843744216888814E+01	    0.465690130508457E+01	   -0.364998497339532E+01	    0.187110248765870E+01	    0.228949680790606E+01	    0.134453225204066E+08	    0.228971438507496E+01	    0.768775294811827E+05	    0.574587850957542E-03	    0.700247870073114E-01	    0.372237990806358E+00	   -0.142784637094693E+01	    0.266476938048033E+01	   -0.187612410780307E+01	    0.160679475724122E+01	   -0.121736959155603E+01	    0.439408454411413E+01	   -0.170556854218367E+01	    0.272637542192429E+01	    0.493873211268195E-06	    0.537683740606381E-06	    0.105321297452776E+01	    0.184264080172711E+03	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.417518232317805E-04	    0.692428075371008E-04	    0.842905164559848E-04	    0.135850570173210E-03	   -0.257815086750983E+00	    0.315959215333905E-03	    0.352130828055443E+00	    0.143590920839674E+00	    0.202197690435612E-03	    0.235469097540406E+00
    40	   9	    0.269700000000007E+01	    0.000000000000000E+00	    0.000000000000000E+00	    0.105479372451336E-01	    0.192452502081589E-01	    0.690009475961221E-02	    0.139562500526186E-01	    0.344754982206721E+02	    0.641982509901099E-04	    0.367042818945138E-06	    0.111748622150695E+02	    0.641982509901099E-04	    0.367042818945138E-06	    0.872714358518351E-06	    0.493873211268195E-06	    0.136589902476427E-06	    0.125148564254553E-05	    0.537683740606381E-06	    0.145476581795281E-06	    0.454460830432691E+01	    0.105321297452776E+01	    0.290198486186792E+00	    0.795025000745176E+03	    0.184264080172711E+03	    0.507536112053421E+02	   -0.843744216888814E+01	    0.465690130508457E+01	   -0.364998497339532E+01	    0.187110248765870E+01	    0.228949680790606E+01	    0.134453225204066E+08	    0.228971438507496E+01	    0.768775294811827E+05	    0.574587850957542E-03	    0.700247870073114E-01	    0.372237990806358E+00	   -0.142784637094693E+01	    0.266476938048033E+01	   -0.187612410780307E+01	    0.160679475724122E+01	   -0.121736959155603E+01	    0.439408454411413E+01	   -0.170556854218367E+01	    0.272637542192429E+01	    0.493873211268195E-06	    0.537683740606381E-06	    0.105321297452776E+01	    0.184264080172711E+03	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.417518232317805E-04	    0.692428075371008E-04	    0.842905164559848E-04	    0.135850570173210E-03	   -0.257815086750983E+00	    0.315959215333905E-03	    0.352130828055443E+00	    0.143590920839674E+00	    0.202197690435612E-03	    0.235469097540406E+00
    41	   3	    0.269750000000007E+01	    0.000000000000000E+00	    0.000000000000000E+00	    0.105574930173248E-01	    0.192452502081589E-01	    0.690682510154577E-02	    0.139562500526186E-01	    0.344767914357511E+02	    0.641982509901099E-04	    0.367042818945138E-06	    0.111748622150695E+02	    0.641982509901099E-04	    0.367042818945138E-06	    0.872715183542685E-06	    0.493873678153394E-06	    0.136589873158977E-06	    0.125149036352592E-05	    0.537685768911228E-06	    0.145476578365229E-06	    0.454470622985188E+01	    0.105323566876817E+01	    0.290199275541200E+00	    0.795042129280347E+03	    0.184268050077776E+03	    0.507537498415538E+02	   -0.844519512430287E+01	    0.466534385178310E+01	   -0.365381234938409E+01	    0.187475445307382E+01	    0.228959165736471E+01	    0.134462946633558E+08	    0.228980920929462E+01	    0.768830871059022E+05	    0.575814330234348E-03	    0.700247768286726E-01	    0.372253161516052E+00	   -0.142814496237232E+01	    0.266495832338979E+01	   -0.187600428894652E+01	    0.160817042688593E+01	   -0.121783344767534E+01	    0.439080155038933E+01	   -0.170556854218367E+01	    0.272637542192429E+01	    0.493873678153394E-06	    0.537685768911228E-06	    0.105323566876817E+01	    0.184268050077776E+03	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.418245410566446E-04	    0.693089842639973E-04	    0.843535403101511E-04	    0.135850570173210E-03	   -0.257928582249567E+00	    0.316242270700211E-03	    0.352453385071107E+00	    0.143350506136629E+00	    0.202380482048764E-03	    0.235715581366430E+00
    41	   3	    0.269800000000007E+01	    0.000000000000000E+00	    0.000000000000000E+00	    0.105670489957975E-01	    0.192454209572842E-01	    0.691355603104488E-02	    0.139564361229758E-01	    0.344780848887125E+02	    0.642093355216704E-04	    0.367106198432133E-06	    0.111748622150695E+02	    0.642093355216704E-04	    0.367106198432133E-06	    0.872751306187593E-06	    0.493811000958142E-06	    0.136590885027876E-06	    0.125151843144704E-05	    0.537697827910791E-06	    0.145476632640958E-06	    0.454558845236469E+01	    0.105344012383552E+01	    0.290241090215173E+00	    0.795196471502518E+03	    0.184298476336466E+03	    0.507610604698581E+02	   -0.845295878722318E+01	    0.467375860187489E+01	   -0.365769061608447E+01	    0.187840955318255E+01	    0.228977186931929E+01	    0.134453662651976E+08	    0.228998952262488E+01	    0.768777824385784E+05	    0.586693321749543E-03	    0.700256431017978E-01	    0.372331980661290E+00	   -0.142844295287771E+01	    0.266514667335619E+01	   -0.187586636130830E+01	    0.160951242628677E+01	   -0.121829765703694E+01	    0.438756441622679E+01	   -0.170555372011016E+01	    0.272634563017398E+01	    0.493811000958142E-06	    0.537697827910791E-06	    0.105344012383552E+01	    0.184298476336466E+03	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.418973280517316E-04	    0.693766153376004E-04	    0.844172740696988E-04	    0.135854465304694E-03	   -0.258041878456510E+00	    0.316525312859998E-03	    0.352775970650331E+00	    0.143110576607768E+00	    0.202563287461467E-03	    0.235962091617857E+00
    40	   9	    0.269800000000007E+01	    0.000000000000000E+00	    0.000000000000000E+00	    0.105670489957975E-01	    0.192454209572842E-01	    0.691355603104488E-02	    0.139564361229758E-01	    0.344780848887125E+02	    0.642093355216704E-04	    0.367106198432133E-06	    0.111748622150695E+02	    0.642093355216704E-04	    0.367106198432133E-06	    0.872751306187593E-06	    0.493811000958142E-06	    0.136590885027876E-06	    0.125151843144704E-05	    0.537697827910791E-06	    0.145476632640958E-06	    0.454558845236469E+01	    0.105344012383552E+01	    0.290241090215173E+00	    0.795196471502518E+03	    0.184298476336466E+03	    0.507610604698581E+02	   -0.845295878722318E+01	    0.467375860187489E+01	   -0.365769061608447E+01	    0.187840955318255E+01	    0.228977186931929E+01	    0.134453662651976E+08	    0.228998952262488E+01	    0.768777824385784E+05	    0.586693321749543E-03	    0.700256431017978E-01	    0.372331980661290E+00	   -0.142844295287771E+01	    0.266514667335619E+01	   -0.187586636130830E+01	    0.160951242628677E+01	   -0.121829765703694E+01	    0.438756441622679E+01	   -0.170555372011016E+01	    0.272634563017398E+01	    0.493811000958142E-06	    0.537697827910791E-06	    0.105344012383552E+01	    0.184298476336466E+03	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.418973280517316E-04	    0.693766153376004E-04	    0.844172740696988E-04	    0.135854465304694E-03	   -0.258041878456510E+00	    0.316525312859998E-03	    0.352775970650331E+00	    0.143110576607768E+00	    0.202563287461467E-03	    0.235962091617857E+00
    41	   3	    0.269850000000007E+01	    0.000000000000000E+00	    0.000000000000000E+00	    0.105766050952762E-01	    0.192454209572842E-01	    0.692028745042473E-02	    0.139564361229758E-01	    0.344793783535022E+02	    0.642093355216704E-04	    0.367106198432133E-06	    0.111748622150695E+02	    0.642093355216704E-04	    0.367106198432133E-06	    0.872752131610473E-06	    0.493811467990269E-06	    0.136590855718297E-06	    0.125152315321674E-05	    0.537699856554756E-06	    0.145476629211777E-06	    0.454568639190090E+01	    0.105346282132303E+01	    0.290241880085356E+00	    0.795213602486536E+03	    0.184302446693938E+03	    0.507611991965432E+02	   -0.846071182718245E+01	    0.468221666912736E+01	   -0.366151809293494E+01	    0.188206922452803E+01	    0.228986673483942E+01	    0.134463385118699E+08	    0.229008436289643E+01	    0.768833406562826E+05	    0.587921271323122E-03	    0.700256329733286E-01	    0.372347152673436E+00	   -0.142874035215074E+01	    0.266533445821183E+01	   -0.187574681797860E+01	    0.161088801360375E+01	   -0.121875990577608E+01	    0.438429032604617E+01	   -0.170555372011016E+01	    0.272634563017398E+01	    0.493811467990269E-06	    0.537699856554756E-06	    0.105346282132303E+01	    0.184302446693938E+03	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.419701831403448E-04	    0.694428007389338E-04	    0.844803150062135E-04	    0.135854465304694E-03	   -0.258154975148191E+00	    0.316808341264166E-03	    0.353098579712411E+00	    0.142871129351106E+00	    0.202746105057836E-03	    0.236208623503986E+00
    41	   3	    0.269900000000007E+01	    0.000000000000000E+00	    0.000000000000000E+00	    0.105861614001652E-01	    0.192455912725312E-01	    0.692701945427252E-02	    0.139566217601589E-01	    0.344806720557136E+02	    0.642203962299834E-04	    0.367169441900136E-06	    0.111748622150695E+02	    0.642203962299834E-04	    0.367169441900136E-06	    0.872788240056107E-06	    0.493831898492698E-06	    0.136591867045474E-06	    0.125155116140105E-05	    0.537711889889214E-06	    0.145476683045558E-06	    0.454656735249102E+01	    0.105347292313816E+01	    0.290283578866944E+00	    0.795367722909564E+03	    0.184343513378354E+03	    0.507684895593006E+02	   -0.846847543438413E+01	    0.469064683020066E+01	   -0.366539644167129E+01	    0.188573203347706E+01	    0.229004702711318E+01	    0.134454158816471E+08	    0.229026475629767E+01	    0.768780689628367E+05	    0.598800942113620E-03	    0.700264955075509E-01	    0.372426033482776E+00	   -0.142903715380627E+01	    0.266552165433933E+01	   -0.187560921721373E+01	    0.161222995798015E+01	   -0.121922250786323E+01	    0.438106191058167E+01	   -0.170553894293893E+01	    0.272631591551273E+01	    0.493831898492698E-06	    0.537711889889214E-06	    0.105347292313816E+01	    0.184343513378354E+03	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.420431073999753E-04	    0.695104396464316E-04	    0.845440651123221E-04	    0.135858350575513E-03	   -0.258267873590630E+00	    0.317091356414128E-03	    0.353421217335192E+00	    0.142632164388221E+00	    0.202928936285014E-03	    0.236455181790718E+00
    40	   9	    0.269900000000007E+01	    0.000000000000000E+00	    0.000000000000000E+00	    0.105861614001652E-01	    0.192455912725312E-01	    0.692701945427252E-02	    0.139566217601589E-01	    0.344806720557136E+02	    0.642203962299834E-04	    0.367169441900136E-06	    0.111748622150695E+02	    0.642203962299834E-04	    0.367169441900136E-06	    0.872788240056107E-06	    0.493831898492698E-06	    0.136591867045474E-06	    0.125155116140105E-05	    0.537711889889214E-06	    0.145476683045558E-06	    0.454656735249102E+01	    0.105347292313816E+01	    0.290283578866944E+00	    0.795367722909564E+03	    0.184343513378354E+03	    0.507684895593006E+02	   -0.846847543438413E+01	    0.469064683020066E+01	   -0.366539644167129E+01	    0.188573203347706E+01	    0.229004702711318E+01	    0.134454158816471E+08	    0.229026475629767E+01	    0.768780689628367E+05	    0.598800942113620E-03	    0.700264955075509E-01	    0.372426033482776E+00	   -0.142903715380627E+01	    0.266552165433933E+01	   -0.187560921721373E+01	    0.161222995798015E+01	   -0.121922250786323E+01	    0.438106191058167E+01	   -0.170553894293893E+01	    0.272631591551273E+01	    0.493831898492698E-06	    0.537711889889214E-06	    0.105347292313816E+01	    0.184343513378354E+03	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.420431073999753E-04	    0.695104396464316E-04	    0.845440651123221E-04	    0.135858350575513E-03	   -0.258267873590630E+00	    0.317091356414128E-03	    0.353421217335192E+00	    0.142632164388221E+00	    0.202928936285014E-03	    0.236455181790718E+00
