 Card Number	Card Type	Length [m]	Alive [%]	x Average [m]	x' Average [rad]	y Average [m]	y' Average [rad]	Phase Average [rad]	Momentum Average [GeV/c]	Kinetic Energy Average [GeV]	Rest Energy Average [GeV]	RF Phase [deg]	Power loss [watt]
    22	   3	    0.135299999999991E+01	    0.948573980731194E+02	   -0.177101182295438E-03	   -0.571396631168151E-04	   -0.927030325974371E-04	   -0.677874610181705E-04	    0.340809613196896E+00	    0.638885677617799E-01	    0.182629354159799E-03	    0.111748622150712E+02	    0.000000000000000E+00	    0.000000000000000E+00
    21	   9	    0.135299999999991E+01	    0.948573980731194E+02	   -0.177101182295438E-03	   -0.571396631168151E-04	   -0.927030325974371E-04	   -0.677874610181705E-04	    0.340809613196896E+00	    0.638885677617799E-01	    0.182629354159799E-03	    0.111748622150712E+02	    0.000000000000000E+00	    0.000000000000000E+00
    22	   3	    0.135399999999991E+01	    0.948573980731194E+02	   -0.177158321958556E-03	   -0.571396631168151E-04	   -0.927708200584550E-04	   -0.677874610181705E-04	    0.340928275729687E+00	    0.638885677617799E-01	    0.182629354159799E-03	    0.111748622150712E+02	    0.000000000000000E+00	    0.000000000000000E+00
    21	   9	    0.135399999999991E+01	    0.948573980731194E+02	   -0.177158321958556E-03	   -0.571396631168151E-04	   -0.927708200584550E-04	   -0.677874610181705E-04	    0.340928275729687E+00	    0.638885677617799E-01	    0.182629354159799E-03	    0.111748622150712E+02	    0.000000000000000E+00	    0.000000000000000E+00
    22	   3	    0.135499999999991E+01	    0.948573980731194E+02	   -0.177215461621672E-03	   -0.571396631168151E-04	   -0.928386075194724E-04	   -0.677874610181705E-04	    0.341046938262475E+00	    0.638885677617799E-01	    0.182629354159799E-03	    0.111748622150712E+02	    0.000000000000000E+00	    0.000000000000000E+00
    21	   9	    0.135499999999991E+01	    0.948573980731194E+02	   -0.177215461621672E-03	   -0.571396631168151E-04	   -0.928386075194724E-04	   -0.677874610181705E-04	    0.341046938262475E+00	    0.638885677617799E-01	    0.182629354159799E-03	    0.111748622150712E+02	    0.000000000000000E+00	    0.000000000000000E+00
    22	   3	    0.135599999999991E+01	    0.948573980731194E+02	   -0.177272601284790E-03	   -0.571396631168151E-04	   -0.929063949804906E-04	   -0.677874610181705E-04	    0.341165600795265E+00	    0.638885677617799E-01	    0.182629354159799E-03	    0.111748622150712E+02	    0.000000000000000E+00	    0.000000000000000E+00
    21	   9	    0.135599999999991E+01	    0.948573980731194E+02	   -0.177272601284790E-03	   -0.571396631168151E-04	   -0.929063949804906E-04	   -0.677874610181705E-04	    0.341165600795265E+00	    0.638885677617799E-01	    0.182629354159799E-03	    0.111748622150712E+02	    0.000000000000000E+00	    0.000000000000000E+00
    22	   3	    0.135699999999991E+01	    0.948573980731194E+02	   -0.177329740947906E-03	   -0.571396631168151E-04	   -0.929741824415086E-04	   -0.677874610181705E-04	    0.341284263328055E+00	    0.638885677617799E-01	    0.182629354159799E-03	    0.111748622150712E+02	    0.000000000000000E+00	    0.000000000000000E+00
    21	   9	    0.135699999999991E+01	    0.948573980731194E+02	   -0.177329740947906E-03	   -0.571396631168151E-04	   -0.929741824415086E-04	   -0.677874610181705E-04	    0.341284263328055E+00	    0.638885677617799E-01	    0.182629354159799E-03	    0.111748622150712E+02	    0.000000000000000E+00	    0.000000000000000E+00
    22	   3	    0.135799999999991E+01	    0.948573980731194E+02	   -0.177386880611024E-03	   -0.571396631168151E-04	   -0.930419699025273E-04	   -0.677874610181705E-04	    0.341402925860842E+00	    0.638885677617799E-01	    0.182629354159799E-03	    0.111748622150712E+02	    0.000000000000000E+00	    0.000000000000000E+00
    21	   9	    0.135799999999991E+01	    0.948573980731194E+02	   -0.177386880611024E-03	   -0.571396631168151E-04	   -0.930419699025273E-04	   -0.677874610181705E-04	    0.341402925860842E+00	    0.638885677617799E-01	    0.182629354159799E-03	    0.111748622150712E+02	    0.000000000000000E+00	    0.000000000000000E+00
    22	   3	    0.135899999999991E+01	    0.948573980731194E+02	   -0.177444020274140E-03	   -0.571396631168151E-04	   -0.931097573635466E-04	   -0.677874610181705E-04	    0.341521588393631E+00	    0.638885677617799E-01	    0.182629354159799E-03	    0.111748622150712E+02	    0.000000000000000E+00	    0.000000000000000E+00
    21	   9	    0.135899999999991E+01	    0.948573980731194E+02	   -0.177444020274140E-03	   -0.571396631168151E-04	   -0.931097573635466E-04	   -0.677874610181705E-04	    0.341521588393631E+00	    0.638885677617799E-01	    0.182629354159799E-03	    0.111748622150712E+02	    0.000000000000000E+00	    0.000000000000000E+00
    22	   3	    0.135999999999991E+01	    0.948573980731194E+02	   -0.177501159937256E-03	   -0.571396631168151E-04	   -0.931775448245639E-04	   -0.677874610181705E-04	    0.341640250926422E+00	    0.638885677617799E-01	    0.182629354159799E-03	    0.111748622150712E+02	    0.000000000000000E+00	    0.000000000000000E+00
    21	   9	    0.135999999999991E+01	    0.948573980731194E+02	   -0.177501159937256E-03	   -0.571396631168151E-04	   -0.931775448245639E-04	   -0.677874610181705E-04	    0.341640250926422E+00	    0.638885677617799E-01	    0.182629354159799E-03	    0.111748622150712E+02	    0.000000000000000E+00	    0.000000000000000E+00
    22	   3	    0.136099999999991E+01	    0.948573980731194E+02	   -0.177558299600374E-03	   -0.571396631168151E-04	   -0.932453322855827E-04	   -0.677874610181705E-04	    0.341758913459209E+00	    0.638885677617799E-01	    0.182629354159799E-03	    0.111748622150712E+02	    0.000000000000000E+00	    0.000000000000000E+00
    21	   9	    0.136099999999991E+01	    0.948573980731194E+02	   -0.177558299600374E-03	   -0.571396631168151E-04	   -0.932453322855827E-04	   -0.677874610181705E-04	    0.341758913459209E+00	    0.638885677617799E-01	    0.182629354159799E-03	    0.111748622150712E+02	    0.000000000000000E+00	    0.000000000000000E+00
    22	   3	    0.136199999999991E+01	    0.948573980731194E+02	   -0.177615439263490E-03	   -0.571396631168151E-04	   -0.933131197465992E-04	   -0.677874610181705E-04	    0.341877575991997E+00	    0.638885677617799E-01	    0.182629354159799E-03	    0.111748622150712E+02	    0.000000000000000E+00	    0.000000000000000E+00
    21	   9	    0.136199999999991E+01	    0.948573980731194E+02	   -0.177615439263490E-03	   -0.571396631168151E-04	   -0.933131197465992E-04	   -0.677874610181705E-04	    0.341877575991997E+00	    0.638885677617799E-01	    0.182629354159799E-03	    0.111748622150712E+02	    0.000000000000000E+00	    0.000000000000000E+00
    22	   3	    0.136299999999991E+01	    0.948573980731194E+02	   -0.177672578926607E-03	   -0.571396631168151E-04	   -0.933809072076179E-04	   -0.677874610181705E-04	    0.341996238524788E+00	    0.638885677617799E-01	    0.182629354159799E-03	    0.111748622150712E+02	    0.000000000000000E+00	    0.000000000000000E+00
    21	   9	    0.136299999999991E+01	    0.948573980731194E+02	   -0.177672578926607E-03	   -0.571396631168151E-04	   -0.933809072076179E-04	   -0.677874610181705E-04	    0.341996238524788E+00	    0.638885677617799E-01	    0.182629354159799E-03	    0.111748622150712E+02	    0.000000000000000E+00	    0.000000000000000E+00
    22	   3	    0.136399999999991E+01	    0.948573980731194E+02	   -0.177729718589725E-03	   -0.571396631168151E-04	   -0.934486946686354E-04	   -0.677874610181705E-04	    0.342114901057576E+00	    0.638885677617799E-01	    0.182629354159799E-03	    0.111748622150712E+02	    0.000000000000000E+00	    0.000000000000000E+00
    21	   9	    0.136399999999991E+01	    0.948573980731194E+02	   -0.177729718589725E-03	   -0.571396631168151E-04	   -0.934486946686354E-04	   -0.677874610181705E-04	    0.342114901057576E+00	    0.638885677617799E-01	    0.182629354159799E-03	    0.111748622150712E+02	    0.000000000000000E+00	    0.000000000000000E+00
    22	   3	    0.136499999999991E+01	    0.948573980731194E+02	   -0.177786858252841E-03	   -0.571396631168151E-04	   -0.935164821296553E-04	   -0.677874610181705E-04	    0.342233563590364E+00	    0.638885677617799E-01	    0.182629354159799E-03	    0.111748622150712E+02	    0.000000000000000E+00	    0.000000000000000E+00
    21	   9	    0.136499999999991E+01	    0.948573980731194E+02	   -0.177786858252841E-03	   -0.571396631168151E-04	   -0.935164821296553E-04	   -0.677874610181705E-04	    0.342233563590364E+00	    0.638885677617799E-01	    0.182629354159799E-03	    0.111748622150712E+02	    0.000000000000000E+00	    0.000000000000000E+00
    22	   3	    0.136599999999991E+01	    0.948573980731194E+02	   -0.177843997915957E-03	   -0.571396631168151E-04	   -0.935842695906730E-04	   -0.677874610181705E-04	    0.342352226123153E+00	    0.638885677617799E-01	    0.182629354159799E-03	    0.111748622150712E+02	    0.000000000000000E+00	    0.000000000000000E+00
    21	   9	    0.136599999999991E+01	    0.948573980731194E+02	   -0.177843997915957E-03	   -0.571396631168151E-04	   -0.935842695906730E-04	   -0.677874610181705E-04	    0.342352226123153E+00	    0.638885677617799E-01	    0.182629354159799E-03	    0.111748622150712E+02	    0.000000000000000E+00	    0.000000000000000E+00
    22	   3	    0.136699999999990E+01	    0.948573980731194E+02	   -0.177901137579074E-03	   -0.571396631168151E-04	   -0.936520570516902E-04	   -0.677874610181705E-04	    0.342470888655942E+00	    0.638885677617799E-01	    0.182629354159799E-03	    0.111748622150712E+02	    0.000000000000000E+00	    0.000000000000000E+00
    21	   9	    0.136699999999990E+01	    0.948573980731194E+02	   -0.177901137579074E-03	   -0.571396631168151E-04	   -0.936520570516902E-04	   -0.677874610181705E-04	    0.342470888655942E+00	    0.638885677617799E-01	    0.182629354159799E-03	    0.111748622150712E+02	    0.000000000000000E+00	    0.000000000000000E+00
    22	   3	    0.136799999999990E+01	    0.948573980731194E+02	   -0.177958277242190E-03	   -0.571396631168151E-04	   -0.937198445127084E-04	   -0.677874610181705E-04	    0.342589551188732E+00	    0.638885677617799E-01	    0.182629354159799E-03	    0.111748622150712E+02	    0.000000000000000E+00	    0.000000000000000E+00
    21	   9	    0.136799999999990E+01	    0.948573980731194E+02	   -0.177958277242190E-03	   -0.571396631168151E-04	   -0.937198445127084E-04	   -0.677874610181705E-04	    0.342589551188732E+00	    0.638885677617799E-01	    0.182629354159799E-03	    0.111748622150712E+02	    0.000000000000000E+00	    0.000000000000000E+00
    22	   3	    0.136899999999990E+01	    0.948573980731194E+02	   -0.178015416905310E-03	   -0.571396631168151E-04	   -0.937876319737271E-04	   -0.677874610181705E-04	    0.342708213721521E+00	    0.638885677617799E-01	    0.182629354159799E-03	    0.111748622150712E+02	    0.000000000000000E+00	    0.000000000000000E+00
    21	   9	    0.136899999999990E+01	    0.948573980731194E+02	   -0.178015416905310E-03	   -0.571396631168151E-04	   -0.937876319737271E-04	   -0.677874610181705E-04	    0.342708213721521E+00	    0.638885677617799E-01	    0.182629354159799E-03	    0.111748622150712E+02	    0.000000000000000E+00	    0.000000000000000E+00
    22	   3	    0.136999999999990E+01	    0.948573980731194E+02	   -0.178072556568424E-03	   -0.571396631168151E-04	   -0.938554194347466E-04	   -0.677874610181705E-04	    0.342826876254310E+00	    0.638885677617799E-01	    0.182629354159799E-03	    0.111748622150712E+02	    0.000000000000000E+00	    0.000000000000000E+00
    21	   9	    0.136999999999990E+01	    0.948573980731194E+02	   -0.178072556568424E-03	   -0.571396631168151E-04	   -0.938554194347466E-04	   -0.677874610181705E-04	    0.342826876254310E+00	    0.638885677617799E-01	    0.182629354159799E-03	    0.111748622150712E+02	    0.000000000000000E+00	    0.000000000000000E+00
    22	   3	    0.137099999999990E+01	    0.948573980731194E+02	   -0.178129696231542E-03	   -0.571396631168151E-04	   -0.939232068957636E-04	   -0.677874610181705E-04	    0.342945538787097E+00	    0.638885677617799E-01	    0.182629354159799E-03	    0.111748622150712E+02	    0.000000000000000E+00	    0.000000000000000E+00
    21	   9	    0.137099999999990E+01	    0.948573980731194E+02	   -0.178129696231542E-03	   -0.571396631168151E-04	   -0.939232068957636E-04	   -0.677874610181705E-04	    0.342945538787097E+00	    0.638885677617799E-01	    0.182629354159799E-03	    0.111748622150712E+02	    0.000000000000000E+00	    0.000000000000000E+00
    22	   3	    0.137199999999990E+01	    0.948573980731194E+02	   -0.178186835894658E-03	   -0.571396631168151E-04	   -0.939909943567819E-04	   -0.677874610181705E-04	    0.343064201319888E+00	    0.638885677617799E-01	    0.182629354159799E-03	    0.111748622150712E+02	    0.000000000000000E+00	    0.000000000000000E+00
    21	   9	    0.137199999999990E+01	    0.948573980731194E+02	   -0.178186835894658E-03	   -0.571396631168151E-04	   -0.939909943567819E-04	   -0.677874610181705E-04	    0.343064201319888E+00	    0.638885677617799E-01	    0.182629354159799E-03	    0.111748622150712E+02	    0.000000000000000E+00	    0.000000000000000E+00
    22	   3	    0.137299999999990E+01	    0.948573980731194E+02	   -0.178243975557776E-03	   -0.571396631168151E-04	   -0.940587818178012E-04	   -0.677874610181705E-04	    0.343182863852675E+00	    0.638885677617799E-01	    0.182629354159799E-03	    0.111748622150712E+02	    0.000000000000000E+00	    0.000000000000000E+00
    21	   9	    0.137299999999990E+01	    0.948573980731194E+02	   -0.178243975557776E-03	   -0.571396631168151E-04	   -0.940587818178012E-04	   -0.677874610181705E-04	    0.343182863852675E+00	    0.638885677617799E-01	    0.182629354159799E-03	    0.111748622150712E+02	    0.000000000000000E+00	    0.000000000000000E+00
    22	   3	    0.137399999999990E+01	    0.948573980731194E+02	   -0.178301115220893E-03	   -0.571396631168151E-04	   -0.941265692788186E-04	   -0.677874610181705E-04	    0.343301526385465E+00	    0.638885677617799E-01	    0.182629354159799E-03	    0.111748622150712E+02	    0.000000000000000E+00	    0.000000000000000E+00
    21	   9	    0.137399999999990E+01	    0.948573980731194E+02	   -0.178301115220893E-03	   -0.571396631168151E-04	   -0.941265692788186E-04	   -0.677874610181705E-04	    0.343301526385465E+00	    0.638885677617799E-01	    0.182629354159799E-03	    0.111748622150712E+02	    0.000000000000000E+00	    0.000000000000000E+00
    22	   3	    0.137499999999990E+01	    0.948573980731194E+02	   -0.178358254884010E-03	   -0.571396631168151E-04	   -0.941943567398361E-04	   -0.677874610181705E-04	    0.343420188918253E+00	    0.638885677617799E-01	    0.182629354159799E-03	    0.111748622150712E+02	    0.000000000000000E+00	    0.000000000000000E+00
    21	   9	    0.137499999999990E+01	    0.948573980731194E+02	   -0.178358254884010E-03	   -0.571396631168151E-04	   -0.941943567398361E-04	   -0.677874610181705E-04	    0.343420188918253E+00	    0.638885677617799E-01	    0.182629354159799E-03	    0.111748622150712E+02	    0.000000000000000E+00	    0.000000000000000E+00
    22	   3	    0.137599999999990E+01	    0.948573980731194E+02	   -0.178415394547123E-03	   -0.571396631168151E-04	   -0.942621442008550E-04	   -0.677874610181705E-04	    0.343538851451044E+00	    0.638885677617799E-01	    0.182629354159799E-03	    0.111748622150712E+02	    0.000000000000000E+00	    0.000000000000000E+00
    21	   9	    0.137599999999990E+01	    0.948573980731194E+02	   -0.178415394547123E-03	   -0.571396631168151E-04	   -0.942621442008550E-04	   -0.677874610181705E-04	    0.343538851451044E+00	    0.638885677617799E-01	    0.182629354159799E-03	    0.111748622150712E+02	    0.000000000000000E+00	    0.000000000000000E+00
    22	   3	    0.137699999999990E+01	    0.948573980731194E+02	   -0.178472534210243E-03	   -0.571396631168151E-04	   -0.943299316618731E-04	   -0.677874610181705E-04	    0.343657513983832E+00	    0.638885677617799E-01	    0.182629354159799E-03	    0.111748622150712E+02	    0.000000000000000E+00	    0.000000000000000E+00
