 Card Number	Card Type	Length [m]	Aperture x [m]	Aperture y [m]	x RMS [m]	x' RMS [rad]	y RMS [m]	y' RMS [rad]	Phase RMS [rad]	Momentum RMS [GeV/c]	Kinetic Energy RMS [GeV]	Rest Energy RMS [GeV]	Momentum Standard Deviation [GeV/c]	Kinetic Energy Standard Deviation [GeV]	(X,BGX') 100%-Emittance [m.rad]	(X,BGX') 90%-Emittance [m.rad]	(X,BGX') RMS-Emittance [m.rad]	(Y,BGY') 100%-Emittance [m.rad]	(Y,BGY') 90%-Emittance [m.rad]	(Y,BGY') RMS-Emittance [m.rad]	(PHI,dE) 100%-Emittance [deg.MeV]	(PHI,dE) 90%-Emittance [deg.MeV]	(PHI,dE) RMS-Emittance [deg.MeV]	(PHI,dP) 100%-Emittance [deg.MeV/c]	(PHI,dP) 90%-Emittance [deg.MeV/c]	(PHI,dP) RMS-Emittance [deg.MeV/c]	(X,X') Alpha [1]	(X,X') Beta [m/rad]	(Y,Y') Alpha [1]	(Y,Y') Beta [m/rad]	(PHI,dE) Alpha [1]	(PHI,dE) Beta [deg/MeV]	(PHI,dP) Alpha [1]	(PHI,dP) Beta [deg.c/MeV]	Halo(X,BGX')	Halo(Y,BGY')	Halo(Z,Z')	(X,Y) Alpha [1]	(X,Y) Beta [1]	(X,Y') Alpha [1]	(X,Y') Beta [m/rad]	(X',Y) Alpha [1]	(X',Y) Beta [rad/m]	(X',Y') Alpha [1]	(X',Y') Beta [1]	(X, BGX') Wanted Emittance [m.rad]	(Y, BGY') Wanted Emittance [m.rad]	(PHI, dE) Wanted Emittance [deg.MeV]	(PHI, dP) Wanted Emittance [deg.MeV/c]	 x beam size in wanted emittance [m]	 x' beam size in wanted emittance [rad]	 y beam size in wanted emittance [m]	 y' beam size in wanted emittance [rad]	 Phase beam size in wanted emittance [rad]	 Energy beam size in wanted emittance [GeV]	(X,Y) RMS-Emitt [m2]	(X,Y') RMS-Emitt [m2.rad2]	(X',Y) RMS-Emitt [m2.rad2]	(X',Y') RMS-Emitt [rad2]	(X,PH) Alpha [1]	(X,PH) Beta [m/deg]	(X,PH)RMS-Emittance [m.deg]	(Y,PH) Alpha [1]	(Y,PH) Beta [m/deg]	(Y,PH)RMS-Emittance [m.deg]
    40	   3	    0.277800000000010E+01	    0.000000000000000E+00	    0.000000000000000E+00	    0.121711097289250E-01	    0.191414081024199E-01	    0.840398295634984E-02	    0.146159923687002E-01	    0.310722472136251E+02	    0.107481047196618E-05	    0.614483751658718E-08	    0.111748622150695E+02	    0.107481047196618E-05	    0.614483751658718E-08	    0.856348107505339E-06	    0.506655839134629E-06	    0.138065163324587E-06	    0.125458622584112E-05	    0.546402172454423E-06	    0.147947166263180E-06	    0.227265606700120E+00	    0.441577073818333E-01	    0.109395999222994E-01	    0.397500180506042E+02	    0.772342850723240E+01	    0.191347079495383E+01	   -0.959522392582828E+01	    0.613418400109912E+01	   -0.464012344153079E+01	    0.272925571871244E+01	   -0.496225450431747E-02	    0.289727122008892E+09	   -0.496229681245825E-02	    0.165641347115150E+07	    0.226515288581162E-01	    0.657806351273345E-01	    0.111790769956061E+01	   -0.151567252645395E+01	    0.262979456289583E+01	   -0.185369483115759E+01	    0.175390744504430E+01	   -0.132694437651165E+01	    0.378446704873452E+01	   -0.170677519926943E+01	    0.259062782748904E+01	    0.506655839134629E-06	    0.546402172454423E-06	    0.441577073818333E-01	    0.772342850723240E+01	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.563298419289497E-04	    0.844605069965887E-04	    0.968150863583029E-04	    0.141430390060509E-03	   -0.335904265207127E+00	    0.413211361033367E-03	    0.358499126604535E+00	    0.222393937742381E-01	    0.270532765373660E-03	    0.261066083559485E+00
    39	   9	    0.277800000000010E+01	    0.000000000000000E+00	    0.000000000000000E+00	    0.121711097289250E-01	    0.191414081024199E-01	    0.840398295634984E-02	    0.146159923687002E-01	    0.310722472136251E+02	    0.107481047196618E-05	    0.614483751658718E-08	    0.111748622150695E+02	    0.107481047196618E-05	    0.614483751658718E-08	    0.856348107505339E-06	    0.506655839134629E-06	    0.138065163324587E-06	    0.125458622584112E-05	    0.546402172454423E-06	    0.147947166263180E-06	    0.227265606700120E+00	    0.441577073818333E-01	    0.109395999222994E-01	    0.397500180506042E+02	    0.772342850723240E+01	    0.191347079495383E+01	   -0.959522392582828E+01	    0.613418400109912E+01	   -0.464012344153079E+01	    0.272925571871244E+01	   -0.496225450431747E-02	    0.289727122008892E+09	   -0.496229681245825E-02	    0.165641347115150E+07	    0.226515288581162E-01	    0.657806351273345E-01	    0.111790769956061E+01	   -0.151567252645395E+01	    0.262979456289583E+01	   -0.185369483115759E+01	    0.175390744504430E+01	   -0.132694437651165E+01	    0.378446704873452E+01	   -0.170677519926943E+01	    0.259062782748904E+01	    0.506655839134629E-06	    0.546402172454423E-06	    0.441577073818333E-01	    0.772342850723240E+01	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.563298419289497E-04	    0.844605069965887E-04	    0.968150863583029E-04	    0.141430390060509E-03	   -0.335904265207127E+00	    0.413211361033367E-03	    0.358499126604535E+00	    0.222393937742381E-01	    0.270532765373660E-03	    0.261066083559485E+00
    40	   3	    0.277900000000010E+01	    0.000000000000000E+00	    0.000000000000000E+00	    0.121901481855016E-01	    0.191414081024199E-01	    0.841827147387610E-02	    0.146159923687002E-01	    0.310723028816591E+02	    0.107481047196618E-05	    0.614483751658718E-08	    0.111748622150695E+02	    0.107481047196618E-05	    0.614483751658718E-08	    0.856347765633490E-06	    0.506655636867155E-06	    0.138065163303471E-06	    0.125458621696257E-05	    0.546402168587602E-06	    0.147947166188566E-06	    0.227265267857222E+00	    0.441576415446583E-01	    0.109396196016078E-01	    0.397499587808100E+02	    0.772341699111139E+01	    0.191347423710744E+01	   -0.961039599063759E+01	    0.615338960254008E+01	   -0.464837870710834E+01	    0.273854421339270E+01	   -0.496077548680454E-02	    0.289727638948623E+09	   -0.496081779499298E-02	    0.165641642657348E+07	    0.226515311087754E-01	    0.657806352426213E-01	    0.111791919892124E+01	   -0.151604231524435E+01	    0.262988456133193E+01	   -0.185351063680572E+01	    0.175651576292184E+01	   -0.132759850608744E+01	    0.377923151773754E+01	   -0.170677519926943E+01	    0.259062782748904E+01	    0.506655636867155E-06	    0.546402168587602E-06	    0.441576415446583E-01	    0.772341699111139E+01	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.565042720769566E-04	    0.845991342185861E-04	    0.969492084366211E-04	    0.141430390060509E-03	   -0.336084206255587E+00	    0.413879462471126E-03	    0.359041040348443E+00	    0.219128772737953E-01	    0.270990289381710E-03	    0.261512302782385E+00
    39	   9	    0.277900000000010E+01	    0.000000000000000E+00	    0.000000000000000E+00	    0.121901481855016E-01	    0.191414081024199E-01	    0.841827147387610E-02	    0.146159923687002E-01	    0.310723028816591E+02	    0.107481047196618E-05	    0.614483751658718E-08	    0.111748622150695E+02	    0.107481047196618E-05	    0.614483751658718E-08	    0.856347765633490E-06	    0.506655636867155E-06	    0.138065163303471E-06	    0.125458621696257E-05	    0.546402168587602E-06	    0.147947166188566E-06	    0.227265267857222E+00	    0.441576415446583E-01	    0.109396196016078E-01	    0.397499587808100E+02	    0.772341699111139E+01	    0.191347423710744E+01	   -0.961039599063759E+01	    0.615338960254008E+01	   -0.464837870710834E+01	    0.273854421339270E+01	   -0.496077548680454E-02	    0.289727638948623E+09	   -0.496081779499298E-02	    0.165641642657348E+07	    0.226515311087754E-01	    0.657806352426213E-01	    0.111791919892124E+01	   -0.151604231524435E+01	    0.262988456133193E+01	   -0.185351063680572E+01	    0.175651576292184E+01	   -0.132759850608744E+01	    0.377923151773754E+01	   -0.170677519926943E+01	    0.259062782748904E+01	    0.506655636867155E-06	    0.546402168587602E-06	    0.441576415446583E-01	    0.772341699111139E+01	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.565042720769566E-04	    0.845991342185861E-04	    0.969492084366211E-04	    0.141430390060509E-03	   -0.336084206255587E+00	    0.413879462471126E-03	    0.359041040348443E+00	    0.219128772737953E-01	    0.270990289381710E-03	    0.261512302782385E+00
    40	   3	    0.278000000000010E+01	    0.000000000000000E+00	    0.000000000000000E+00	    0.122091869640222E-01	    0.191414081024199E-01	    0.843256111389651E-02	    0.146159923687002E-01	    0.310723585674949E+02	    0.107481047196618E-05	    0.614483751658718E-08	    0.111748622150695E+02	    0.107481047196618E-05	    0.614483751658718E-08	    0.856347423760083E-06	    0.506655434598760E-06	    0.138065163281902E-06	    0.125458620808416E-05	    0.546402164720846E-06	    0.147947166113922E-06	    0.227264929132114E+00	    0.441575757303698E-01	    0.109396392871600E-01	    0.397498995316177E+02	    0.772340547899332E+01	    0.191347768035315E+01	   -0.962556805548354E+01	    0.617262554810324E+01	   -0.465663397269524E+01	    0.274784921859389E+01	   -0.495929647178237E-02	    0.289728156054974E+09	   -0.495933878001851E-02	    0.165641938294805E+07	    0.226515335540576E-01	    0.657806353516639E-01	    0.111793069926005E+01	   -0.151641075638517E+01	    0.262997377197760E+01	   -0.185332684249577E+01	    0.175912400199125E+01	   -0.132825054448384E+01	    0.377400964629870E+01	   -0.170677519926943E+01	    0.259062782748904E+01	    0.506655434598760E-06	    0.546402164720846E-06	    0.441575757303698E-01	    0.772340547899332E+01	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.566789858935972E-04	    0.847377707050298E-04	    0.970833512581822E-04	    0.141430390060509E-03	   -0.336263602470344E+00	    0.414547585041436E-03	    0.359582956700976E+00	    0.215874713744868E-01	    0.271447876517814E-03	    0.261958530867096E+00
    39	   9	    0.278000000000010E+01	    0.000000000000000E+00	    0.000000000000000E+00	    0.122091869640222E-01	    0.191414081024199E-01	    0.843256111389651E-02	    0.146159923687002E-01	    0.310723585674949E+02	    0.107481047196618E-05	    0.614483751658718E-08	    0.111748622150695E+02	    0.107481047196618E-05	    0.614483751658718E-08	    0.856347423760083E-06	    0.506655434598760E-06	    0.138065163281902E-06	    0.125458620808416E-05	    0.546402164720846E-06	    0.147947166113922E-06	    0.227264929132114E+00	    0.441575757303698E-01	    0.109396392871600E-01	    0.397498995316177E+02	    0.772340547899332E+01	    0.191347768035315E+01	   -0.962556805548354E+01	    0.617262554810324E+01	   -0.465663397269524E+01	    0.274784921859389E+01	   -0.495929647178237E-02	    0.289728156054974E+09	   -0.495933878001851E-02	    0.165641938294805E+07	    0.226515335540576E-01	    0.657806353516639E-01	    0.111793069926005E+01	   -0.151641075638517E+01	    0.262997377197760E+01	   -0.185332684249577E+01	    0.175912400199125E+01	   -0.132825054448384E+01	    0.377400964629870E+01	   -0.170677519926943E+01	    0.259062782748904E+01	    0.506655434598760E-06	    0.546402164720846E-06	    0.441575757303698E-01	    0.772340547899332E+01	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.566789858935972E-04	    0.847377707050298E-04	    0.970833512581822E-04	    0.141430390060509E-03	   -0.336263602470344E+00	    0.414547585041436E-03	    0.359582956700976E+00	    0.215874713744868E-01	    0.271447876517814E-03	    0.261958530867096E+00
    40	   3	    0.278100000000010E+01	    0.000000000000000E+00	    0.000000000000000E+00	    0.122282260629831E-01	    0.191414081024199E-01	    0.844685187071429E-02	    0.146159923687002E-01	    0.310724142711327E+02	    0.107481047196618E-05	    0.614483751658718E-08	    0.111748622150695E+02	    0.107481047196618E-05	    0.614483751658718E-08	    0.856347081888370E-06	    0.506655232331366E-06	    0.138065163260653E-06	    0.125458619920545E-05	    0.546402160853954E-06	    0.147947166039337E-06	    0.227264590524798E+00	    0.441575099389682E-01	    0.109396589789560E-01	    0.397498403030277E+02	    0.772339397087829E+01	    0.191348112469097E+01	   -0.964074012031157E+01	    0.619189183775407E+01	   -0.466488923828853E+01	    0.275717073431436E+01	   -0.495781745925329E-02	    0.289728673327946E+09	   -0.495785976753707E-02	    0.165642234027522E+07	    0.226515356270576E-01	    0.657806354676502E-01	    0.111794220057699E+01	   -0.151677785686499E+01	    0.263006220089795E+01	   -0.185314344731874E+01	    0.176173216272684E+01	   -0.132890050111357E+01	    0.376880138454603E+01	   -0.170677519926943E+01	    0.259062782748904E+01	    0.506655232331366E-06	    0.546402160853954E-06	    0.441575099389682E-01	    0.772339397087829E+01	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.568539833758936E-04	    0.848764164105250E-04	    0.972175147371208E-04	    0.141430390060509E-03	   -0.336442456306202E+00	    0.415215728633268E-03	    0.360124875663098E+00	    0.212631704463109E-01	    0.271905526450302E-03	    0.262404767778159E+00
    39	   9	    0.278100000000010E+01	    0.000000000000000E+00	    0.000000000000000E+00	    0.122282260629831E-01	    0.191414081024199E-01	    0.844685187071429E-02	    0.146159923687002E-01	    0.310724142711327E+02	    0.107481047196618E-05	    0.614483751658718E-08	    0.111748622150695E+02	    0.107481047196618E-05	    0.614483751658718E-08	    0.856347081888370E-06	    0.506655232331366E-06	    0.138065163260653E-06	    0.125458619920545E-05	    0.546402160853954E-06	    0.147947166039337E-06	    0.227264590524798E+00	    0.441575099389682E-01	    0.109396589789560E-01	    0.397498403030277E+02	    0.772339397087829E+01	    0.191348112469097E+01	   -0.964074012031157E+01	    0.619189183775407E+01	   -0.466488923828853E+01	    0.275717073431436E+01	   -0.495781745925329E-02	    0.289728673327946E+09	   -0.495785976753707E-02	    0.165642234027522E+07	    0.226515356270576E-01	    0.657806354676502E-01	    0.111794220057699E+01	   -0.151677785686499E+01	    0.263006220089795E+01	   -0.185314344731874E+01	    0.176173216272684E+01	   -0.132890050111357E+01	    0.376880138454603E+01	   -0.170677519926943E+01	    0.259062782748904E+01	    0.506655232331366E-06	    0.546402160853954E-06	    0.441575099389682E-01	    0.772339397087829E+01	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.568539833758936E-04	    0.848764164105250E-04	    0.972175147371208E-04	    0.141430390060509E-03	   -0.336442456306202E+00	    0.415215728633268E-03	    0.360124875663098E+00	    0.212631704463109E-01	    0.271905526450302E-03	    0.262404767778159E+00
    40	   3	    0.278200000000010E+01	    0.000000000000000E+00	    0.000000000000000E+00	    0.122472654808899E-01	    0.191414081024199E-01	    0.846114373867062E-02	    0.146159923687002E-01	    0.310724699925722E+02	    0.107481047196618E-05	    0.614483751658718E-08	    0.111748622150695E+02	    0.107481047196618E-05	    0.614483751658718E-08	    0.856346740016846E-06	    0.506655030064085E-06	    0.138065163239372E-06	    0.125458619032669E-05	    0.546402156987043E-06	    0.147947165964761E-06	    0.227264252035272E+00	    0.441574441704533E-01	    0.109396786769956E-01	    0.397497810950399E+02	    0.772338246676624E+01	    0.191348457012089E+01	   -0.965591218514660E+01	    0.621118847150840E+01	   -0.467314450388984E+01	    0.276650876055505E+01	   -0.495633844922019E-02	    0.289729190767535E+09	   -0.495638075755160E-02	    0.165642529855496E+07	    0.226515377373344E-01	    0.657806355970947E-01	    0.111795370287191E+01	   -0.151714362362654E+01	    0.263014985410665E+01	   -0.185296045036470E+01	    0.176434024559952E+01	   -0.132954838533610E+01	    0.376360668282894E+01	   -0.170677519926943E+01	    0.259062782748904E+01	    0.506655030064085E-06	    0.546402156987043E-06	    0.441574441704533E-01	    0.772338246676624E+01	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.570292645208783E-04	    0.850150712899648E-04	    0.973516987880314E-04	    0.141430390060509E-03	   -0.336620770203232E+00	    0.415883893136259E-03	    0.360666797235770E+00	    0.209399688970814E-01	    0.272363238849738E-03	    0.262851013480352E+00
    39	   9	    0.278200000000010E+01	    0.000000000000000E+00	    0.000000000000000E+00	    0.122472654808899E-01	    0.191414081024199E-01	    0.846114373867062E-02	    0.146159923687002E-01	    0.310724699925722E+02	    0.107481047196618E-05	    0.614483751658718E-08	    0.111748622150695E+02	    0.107481047196618E-05	    0.614483751658718E-08	    0.856346740016846E-06	    0.506655030064085E-06	    0.138065163239372E-06	    0.125458619032669E-05	    0.546402156987043E-06	    0.147947165964761E-06	    0.227264252035272E+00	    0.441574441704533E-01	    0.109396786769956E-01	    0.397497810950399E+02	    0.772338246676624E+01	    0.191348457012089E+01	   -0.965591218514660E+01	    0.621118847150840E+01	   -0.467314450388984E+01	    0.276650876055505E+01	   -0.495633844922019E-02	    0.289729190767535E+09	   -0.495638075755160E-02	    0.165642529855496E+07	    0.226515377373344E-01	    0.657806355970947E-01	    0.111795370287191E+01	   -0.151714362362654E+01	    0.263014985410665E+01	   -0.185296045036470E+01	    0.176434024559952E+01	   -0.132954838533610E+01	    0.376360668282894E+01	   -0.170677519926943E+01	    0.259062782748904E+01	    0.506655030064085E-06	    0.546402156987043E-06	    0.441574441704533E-01	    0.772338246676624E+01	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.570292645208783E-04	    0.850150712899648E-04	    0.973516987880314E-04	    0.141430390060509E-03	   -0.336620770203232E+00	    0.415883893136259E-03	    0.360666797235770E+00	    0.209399688970814E-01	    0.272363238849738E-03	    0.262851013480352E+00
    40	   3	    0.278300000000010E+01	    0.000000000000000E+00	    0.000000000000000E+00	    0.122663052162574E-01	    0.191414081024199E-01	    0.847543671214447E-02	    0.146159923687002E-01	    0.310725257318135E+02	    0.107481047196618E-05	    0.614483751658718E-08	    0.111748622150695E+02	    0.107481047196618E-05	    0.614483751658718E-08	    0.856346398145810E-06	    0.506654827797092E-06	    0.138065163218130E-06	    0.125458618144807E-05	    0.546402153120192E-06	    0.147947165890157E-06	    0.227263913663540E+00	    0.441573784248258E-01	    0.109396983812790E-01	    0.397497219076546E+02	    0.772337096665730E+01	    0.191348801664291E+01	   -0.967108424998353E+01	    0.623051544936296E+01	   -0.468139976950041E+01	    0.277586329731668E+01	   -0.495485944168512E-02	    0.289729708373745E+09	   -0.495490175006422E-02	    0.165642825778730E+07	    0.226515403618190E-01	    0.657806356974011E-01	    0.111796520614466E+01	   -0.151750806356707E+01	    0.263023673756636E+01	   -0.185277785072257E+01	    0.176694825107657E+01	   -0.133019420645810E+01	    0.375842549171722E+01	   -0.170677519926943E+01	    0.259062782748904E+01	    0.506654827797092E-06	    0.546402153120192E-06	    0.441573784248258E-01	    0.772337096665730E+01	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.572048293255915E-04	    0.851537352985353E-04	    0.974859033259643E-04	    0.141430390060509E-03	   -0.336798546586881E+00	    0.416552078440683E-03	    0.361208721419956E+00	    0.206178611721082E-01	    0.272821013388898E-03	    0.263297267938708E+00
